表格 1,victim_AS,start_time,end_time,event_type,label,hijacker_AS,timstamp,timestamp
,47285,2020-01-10 00:06:57,,Possible Hijack,1,,1578586017000,1578614817
,47332,2019-08-31 11:47:00,,Outage,3,,1567223220000,1567252020
,47339,2019-10-10 22:27:00,2019-10-10 22:32:00,Outage,3,,1570717620000,1570746420
,47339,2019-11-05 23:04:00,,Outage,3,,1572966240000,1572995040
,47359,2019-09-30 00:01:00,2019-09-30 00:18:00,Outage,3,,1569772860000,1569801660
,47441,2020-02-13 21:45:00,2020-02-13 21:50:00,Outage,3,,1581601500000,1581630300
,47442,2020-02-22 19:04:00,2020-02-22 19:07:00,Outage,3,,1582369440000,1582398240
,47477,2019-12-10 06:23:37,,BGP Leak,2,,1575930217000,1575959017
,47527,2020-02-11 14:40:16,,Possible Hijack,1,42781,1581403216000,1581432016
,47568,2019-10-11 09:19:42,,BGP Leak,2,201495,1570756782000,1570785582
,47645,2019-08-29 22:41:00,2019-08-29 22:44:00,Outage,3,,1567089660000,1567118460
,47645,2019-10-11 17:48:00,2019-10-11 17:59:00,Outage,3,,1570787280000,1570816080
,47645,2019-12-12 02:47:00,2019-12-12 02:50:00,Outage,3,,1576090020000,1576118820
,47645,2020-01-05 18:25:00,2020-01-05 18:28:00,Outage,3,,1578219900000,1578248700
,47645,2020-01-06 01:42:00,,Outage,3,,1578246120000,1578274920
,47645,2020-01-07 02:13:00,2020-01-07 02:17:00,Outage,3,,1578334380000,1578363180
,47645,2020-01-08 23:30:00,2020-01-08 23:36:00,Outage,3,,1578497400000,1578526200
,47645,2020-02-24 22:00:00,2020-02-24 22:03:00,Outage,3,,1582552800000,1582581600
,47664,2019-10-19 13:32:32,,BGP Leak,2,9002,1571463152000,1571491952
,47674,2020-02-19 12:03:07,,Possible Hijack,1,30844,1582084987000,1582113787
,47782,2019-11-27 07:51:00,2019-11-27 08:00:00,Outage,3,,1574812260000,1574841060
,47782,2019-11-28 08:51:00,2019-11-28 08:55:00,Outage,3,,1574902260000,1574931060
,47782,2019-12-11 04:16:00,,Outage,3,,1576008960000,1576037760
,47782,2020-01-08 18:41:00,2020-01-08 20:02:00,Outage,3,,1578480060000,1578508860
,47782,2020-02-14 20:04:00,,Outage,3,,1581681840000,1581710640
,47843,2019-11-17 03:11:00,,Outage,3,,1573931460000,1573960260
,47843,2019-11-18 01:26:00,2019-11-18 01:37:00,Outage,3,,1574011560000,1574040360
,47843,2019-11-21 12:28:00,2019-11-21 12:32:00,Outage,3,,1574310480000,1574339280
,47843,2020-03-03 05:31:00,2020-03-03 05:34:00,Outage,3,,1583184660000,1583213460
,47884,2019-11-17 19:32:13,,Possible Hijack,1,62047,1573990333000,1574019133
,48038,2019-09-24 10:35:55,,Possible Hijack,1,55002,1569292555000,1569321355
,48128,2019-09-21 22:25:00,,Outage,3,,1569075900000,1569104700
,48128,2019-10-13 15:31:00,2019-10-13 15:38:00,Outage,3,,1570951860000,1570980660
,48128,2019-11-13 22:12:00,,Outage,3,,1573654320000,1573683120
,48128,2019-11-29 04:52:00,2019-11-29 04:59:00,Outage,3,,1574974320000,1575003120
,48128,2019-12-06 10:34:00,,Outage,3,,1575599640000,1575628440
,48128,2019-12-23 23:48:00,2019-12-23 23:52:00,Outage,3,,1577116080000,1577144880
,48128,2020-01-08 18:50:00,,Outage,3,,1578480600000,1578509400
,48128,2020-01-11 18:41:00,2020-01-11 19:03:00,Outage,3,,1578739260000,1578768060
,48128,2020-01-28 03:52:00,2020-01-28 03:58:00,Outage,3,,1580154720000,1580183520
,48128,2020-02-06 23:22:00,,Outage,3,,1581002520000,1581031320
,48128,2020-02-12 19:02:00,2020-02-12 19:14:00,Outage,3,,1581505320000,1581534120
,48128,2020-02-13 02:29:00,,Outage,3,,1581532140000,1581560940
,48128,2020-02-21 00:53:00,,Outage,3,,1582217580000,1582246380
,48142,2019-11-09 06:49:00,,Outage,3,,1573253340000,1573282140
,48176,2019-10-23 08:19:00,2019-10-23 08:27:00,Outage,3,,1571789940000,1571818740
,48291,2020-02-05 07:40:00,,Outage,3,,1580859600000,1580888400
,48309,2019-11-16 19:11:00,,Outage,3,,1573902660000,1573931460
,48309,2019-11-18 10:02:00,2019-11-18 10:05:00,Outage,3,,1574042520000,1574071320
,48309,2019-11-19 23:45:00,2019-11-19 23:48:00,Outage,3,,1574178300000,1574207100
,48330,2020-01-21 15:31:00,2020-01-21 15:35:00,Outage,3,,1579591860000,1579620660
,48330,2020-02-21 01:07:28,,Possible Hijack,1,,1582218448000,1582247248
,48347,2019-12-20 15:11:45,,BGP Leak,2,59796,1576825905000,1576854705
,48427,2019-11-23 14:20:00,,Outage,3,,1574490000000,1574518800
,48429,2019-09-30 22:34:37,,BGP Leak,2,25086,1569854077000,1569882877
,48430,2019-12-29 20:13:15,,Possible Hijack,1,206119,1577621595000,1577650395
,48434,2020-02-02 08:12:00,,Outage,3,,1580602320000,1580631120
,48450,2020-02-10 07:23:54,,BGP Leak,2,35104,1581290634000,1581319434
,48504,2020-01-24 15:54:00,,Outage,3,,1579852440000,1579881240
,48506,2020-02-27 10:13:00,2020-02-27 12:40:00,Outage,3,,1582769580000,1582798380
,48506,2020-03-12 10:42:00,2020-03-12 10:53:00,Outage,3,,1583980920000,1584009720
,48544,2019-10-20 05:32:00,,Outage,3,,1571520720000,1571549520
,48544,2020-01-07 08:07:00,,Outage,3,,1578355620000,1578384420
,48551,2019-10-06 12:25:27,,Possible Hijack,1,34865,1570335927000,1570364727
,48646,2019-09-02 19:45:00,,Outage,3,,1567424700000,1567453500
,48646,2019-11-17 22:53:00,,Outage,3,,1574002380000,1574031180
,48646,2019-12-30 01:30:00,,Outage,3,,1577640600000,1577669400
,48646,2020-01-25 10:23:00,,Outage,3,,1579918980000,1579947780
,48646,2020-02-01 04:11:00,,Outage,3,,1580501460000,1580530260
,48646,2020-03-05 12:57:00,,Outage,3,,1583384220000,1583413020
,48666,2019-11-29 17:52:57,,Possible Hijack,1,266445,1575021177000,1575049977
,48666,2019-12-06 14:41:44,,BGP Leak,2,9009,1575614504000,1575643304
,48666,2019-12-11 18:33:00,2019-12-11 18:44:00,Outage,3,,1576060380000,1576089180
,48666,2019-12-11 21:34:00,,Outage,3,,1576071240000,1576100040
,48730,2019-12-12 23:45:00,2019-12-13 00:21:00,Outage,3,,1576165500000,1576194300
,48730,2019-12-13 08:00:00,,Outage,3,,1576195200000,1576224000
,48730,2020-01-16 03:35:00,,Outage,3,,1579116900000,1579145700
,48737,2019-11-06 23:15:00,,Outage,3,,1573053300000,1573082100
,48740,2020-01-31 18:00:18,,Possible Hijack,1,6453,1580464818000,1580493618
,48774,2019-12-02 20:35:46,,BGP Leak,2,43061,1575290146000,1575318946
,48904,2019-11-04 11:13:00,2019-11-04 11:16:00,Outage,3,,1572837180000,1572865980
,48904,2019-12-02 06:22:00,2019-12-02 06:27:00,Outage,3,,1575238920000,1575267720
,48953,2019-09-19 12:32:00,2019-09-19 12:58:00,Outage,3,,1568867520000,1568896320
,48953,2019-12-07 03:17:00,,Outage,3,,1575659820000,1575688620
,48967,2020-02-06 22:06:55,,Possible Hijack,1,3356,1580998015000,1581026815
,48972,2020-02-24 09:53:50,,Possible Hijack,1,,1582509230000,1582538030
,49056,2019-11-19 04:08:15,,BGP Leak,2,200899,1574107695000,1574136495
,49099,2020-01-28 09:09:49,,Possible Hijack,1,58224,1580173789000,1580202589
,49126,2019-11-07 23:42:00,2019-11-07 23:45:00,Outage,3,,1573141320000,1573170120
,49126,2019-12-29 17:32:31,,Possible Hijack,1,6453,1577611951000,1577640751
,49136,2019-10-02 14:34:00,2019-10-02 14:39:00,Outage,3,,1569998040000,1570026840
,49136,2019-10-11 01:17:00,,Outage,3,,1570727820000,1570756620
,49174,2019-12-08 10:04:18,,Possible Hijack,1,,1575770658000,1575799458
,49189,2020-02-06 02:29:01,,Possible Hijack,1,48964,1580927341000,1580956141
,49355,2019-10-08 15:39:14,,Possible Hijack,1,61968,1570520354000,1570549154
,49367,2019-12-09 22:48:00,,Outage,3,,1575902880000,1575931680
,49377,2019-12-19 17:30:00,,Outage,3,,1576747800000,1576776600
,49392,2019-11-10 05:01:50,,Possible Hijack,1,31198,1573333310000,1573362110
,49392,2019-12-20 01:00:00,,Outage,3,,1576774800000,1576803600
,49401,2019-09-08 06:51:05,,Possible Hijack,1,8282,1567896665000,1567925465
,49434,2020-02-26 21:07:03,,Possible Hijack,1,47674,1582722423000,1582751223
,49443,2019-12-03 15:05:27,,Possible Hijack,1,64470,1575356727000,1575385527
,49443,2020-01-03 17:22:05,,Possible Hijack,1,8474,1578043325000,1578072125
,49466,2020-02-19 15:19:08,,Possible Hijack,1,43092,1582096748000,1582125548
,49467,2019-12-26 13:26:00,2019-12-26 13:30:00,Outage,3,,1577337960000,1577366760
,49467,2019-12-30 23:00:00,2019-12-30 23:13:00,Outage,3,,1577718000000,1577746800
,49505,2019-09-03 13:58:03,,BGP Leak,2,20485,1567490283000,1567519083
,49571,2020-03-03 18:57:00,,Outage,3,,1583233020000,1583261820
,49593,2019-12-25 06:55:29,,BGP Leak,2,43061,1577228129000,1577256929
,49594,2020-02-18 06:10:36,,Possible Hijack,1,12684,1581977436000,1582006236
,49632,2019-10-27 21:51:00,2019-10-27 21:55:00,Outage,3,,1572184260000,1572213060
,49702,2019-12-11 21:36:52,,BGP Leak,2,59796,1576071412000,1576100212
,49758,2019-11-26 22:34:00,,Outage,3,,1574778840000,1574807640
,49758,2020-02-18 01:16:00,,Outage,3,,1581959760000,1581988560
,49773,2019-12-09 20:53:16,,BGP Leak,2,9002,1575895996000,1575924796
,49846,2019-11-12 02:31:22,,Possible Hijack,1,393560,1573497082000,1573525882
,49906,2019-11-27 09:49:35,,Possible Hijack,1,203392,1574819375000,1574848175
,49939,2020-01-13 08:30:22,,BGP Leak,2,,1578875422000,1578904222
,49981,2020-02-24 16:10:45,,Possible Hijack,1,60025,1582531845000,1582560645
,50056,2020-03-12 22:03:00,2020-03-12 23:21:00,Outage,3,,1584021780000,1584050580
,50153,2020-01-12 20:49:25,,BGP Leak,2,47273,1578833365000,1578862165
,50182,2020-02-27 20:10:11,,BGP Leak,2,59796,1582805411000,1582834211
,50212,2020-02-07 14:13:54,,BGP Leak,2,51904,1581056034000,1581084834
,50289,2020-02-21 07:30:11,,BGP Leak,2,,1582241411000,1582270211
,50304,2020-03-03 10:35:42,,Possible Hijack,1,3356,1583202942000,1583231742
,50495,2020-01-31 22:12:43,,Possible Hijack,1,33438,1580479963000,1580508763
,50576,2019-12-09 11:43:00,,Outage,3,,1575862980000,1575891780
,50576,2020-01-13 12:28:00,,Outage,3,,1578889680000,1578918480
,50576,2020-01-22 00:30:00,,Outage,3,,1579624200000,1579653000
,50576,2020-02-09 01:46:00,,Outage,3,,1581183960000,1581212760
,50583,2019-11-25 23:43:00,,Outage,3,,1574696580000,1574725380
,50583,2019-12-31 07:55:00,,Outage,3,,1577750100000,1577778900
,50591,2019-09-20 10:44:00,2019-09-20 10:52:00,Outage,3,,1568947440000,1568976240
,50591,2019-09-24 02:46:00,2019-09-24 02:56:00,Outage,3,,1569264360000,1569293160
,50591,2019-11-19 14:21:00,,Outage,3,,1574144460000,1574173260
,50591,2019-11-24 23:31:00,,Outage,3,,1574609460000,1574638260
,50591,2020-01-27 05:41:00,2020-01-27 05:53:00,Outage,3,,1580074860000,1580103660
,50591,2020-03-03 00:41:00,2020-03-03 01:32:00,Outage,3,,1583167260000,1583196060
,50591,2020-03-03 02:56:00,2020-03-03 03:00:00,Outage,3,,1583175360000,1583204160
,50624,2019-09-09 10:25:37,,Possible Hijack,1,3549,1567995937000,1568024737
,50710,2019-11-13 14:53:31,,Possible Hijack,1,132839,1573628011000,1573656811
,50835,2019-11-08 15:19:13,,Possible Hijack,1,201636,1573197553000,1573226353
,50870,2019-09-23 15:51:01,,BGP Leak,2,43966,1569225061000,1569253861
,50870,2019-11-13 07:44:19,,BGP Leak,2,43966,1573602259000,1573631059
,50880,2019-10-11 02:01:22,,Possible Hijack,1,6453,1570730482000,1570759282
,50987,2019-12-22 18:01:00,2019-12-22 18:08:00,Outage,3,,1577008860000,1577037660
,51011,2019-11-11 16:58:36,,BGP Leak,2,39153,1573462716000,1573491516
,51130,2019-11-04 23:53:00,2019-11-04 23:56:00,Outage,3,,1572882780000,1572911580
,51211,2019-12-06 14:41:34,,BGP Leak,2,9009,1575614494000,1575643294
,51226,2020-01-16 20:32:00,,BGP Leak,2,197140,1579177920000,1579206720
,51259,2020-02-10 20:45:00,2020-02-10 20:53:00,Outage,3,,1581338700000,1581367500
,51305,2019-11-07 18:48:02,,BGP Leak,2,35745,1573123682000,1573152482
,51305,2020-03-01 09:08:38,,BGP Leak,2,35745,1583024918000,1583053718
,51375,2019-09-15 21:28:28,,BGP Leak,2,5416,1568554108000,1568582908
,51389,2019-11-26 19:53:38,,BGP Leak,2,12555,1574769218000,1574798018
,51469,2019-12-08 13:17:00,2019-12-08 13:21:00,Outage,3,,1575782220000,1575811020
,51474,2019-09-25 15:41:00,,Outage,3,,1569397260000,1569426060
,51474,2019-11-25 20:31:00,,Outage,3,,1574685060000,1574713860
,51490,2019-12-04 04:40:00,2019-12-04 04:48:00,Outage,3,,1575405600000,1575434400
,51490,2019-12-06 07:16:00,,Outage,3,,1575587760000,1575616560
,51490,2019-12-06 23:34:00,2019-12-06 23:42:00,Outage,3,,1575646440000,1575675240
,51490,2019-12-18 18:41:50,,Possible Hijack,1,398217,1576665710000,1576694510
,51490,2020-01-02 15:48:00,2020-01-02 15:58:00,Outage,3,,1577951280000,1577980080
,51523,2019-12-02 07:36:36,,BGP Leak,2,31275,1575243396000,1575272196
,51532,2019-12-07 21:47:06,,BGP Leak,2,,1575726426000,1575755226
,51540,2019-12-24 12:31:56,,BGP Leak,2,15924,1577161916000,1577190716
,51557,2020-02-11 19:21:18,,Possible Hijack,1,9121,1581420078000,1581448878
,51559,2019-11-24 19:14:20,,BGP Leak,2,43391,1574594060000,1574622860
,51559,2020-01-28 13:49:03,,Possible Hijack,1,209275,1580190543000,1580219343
,51569,2019-10-08 15:35:00,,Outage,3,,1570520100000,1570548900
,51569,2019-10-10 11:05:00,2019-10-10 11:12:00,Outage,3,,1570676700000,1570705500
,51737,2019-12-09 11:40:45,,Possible Hijack,1,39543,1575862845000,1575891645
,51759,2019-09-24 08:36:00,,Outage,3,,1569285360000,1569314160
,51759,2019-11-16 17:24:00,2019-11-16 17:44:00,Outage,3,,1573896240000,1573925040
,51759,2019-11-17 11:26:00,2019-11-17 11:38:00,Outage,3,,1573961160000,1573989960
,51759,2019-11-18 05:16:00,,Outage,3,,1574025360000,1574054160
,51812,2020-02-14 00:51:00,2020-02-14 00:55:00,Outage,3,,1581612660000,1581641460
,51870,2019-09-24 08:01:09,,Possible Hijack,1,208353,1569283269000,1569312069
,51894,2020-01-18 14:50:29,,Possible Hijack,1,55688,1579330229000,1579359029
,51894,2020-02-19 21:19:34,,Possible Hijack,1,19429,1582118374000,1582147174
,51952,2020-01-01 13:35:10,,BGP Leak,2,25086,1577856910000,1577885710
,51984,2019-11-12 03:11:00,,Outage,3,,1573499460000,1573528260
,51984,2020-02-29 04:17:00,,Outage,3,,1582921020000,1582949820
,51984,2020-03-03 01:26:00,2020-03-03 01:35:00,Outage,3,,1583169960000,1583198760
,51999,2020-02-08 14:30:00,,Outage,3,,1581143400000,1581172200
,52010,2019-11-22 00:03:35,,Possible Hijack,1,34882,1574352215000,1574381015
,52033,2019-12-07 20:17:49,,BGP Leak,2,42926,1575721069000,1575749869
,52236,2019-12-15 23:59:06,,Possible Hijack,1,18747,1576425546000,1576454346
,52251,2019-11-20 14:20:00,2019-11-20 14:25:00,Outage,3,,1574230800000,1574259600
,52251,2020-03-02 14:54:25,,BGP Leak,2,28124,1583132065000,1583160865
,52257,2019-11-10 07:32:00,,Outage,3,,1573342320000,1573371120
,52257,2019-11-10 10:41:00,2019-11-10 10:51:00,Outage,3,,1573353660000,1573382460
,52257,2020-02-04 19:56:00,,Outage,3,,1580817360000,1580846160
,52268,2020-01-23 23:00:00,2020-01-23 23:06:00,Outage,3,,1579791600000,1579820400
,52268,2020-02-28 16:40:00,2020-02-28 16:45:00,Outage,3,,1582879200000,1582908000
,52312,2019-11-19 16:20:00,2019-11-19 16:34:00,Outage,3,,1574151600000,1574180400
,52312,2019-11-25 15:36:00,2019-11-25 15:39:00,Outage,3,,1574667360000,1574696160
,52312,2019-11-29 05:49:00,2019-11-29 06:01:00,Outage,3,,1574977740000,1575006540
,52312,2020-03-02 17:20:00,2020-03-02 17:31:00,Outage,3,,1583140800000,1583169600
,52327,2019-12-10 15:20:00,2019-12-10 15:23:00,Outage,3,,1575962400000,1575991200
,52327,2019-12-12 04:05:00,,Outage,3,,1576094700000,1576123500
,52327,2020-01-19 17:16:00,,Outage,3,,1579425360000,1579454160
,52363,2020-01-17 05:40:00,2020-01-17 07:48:00,Outage,3,,1579210800000,1579239600
,52363,2020-01-18 12:16:00,,Outage,3,,1579320960000,1579349760
,52363,2020-02-03 17:01:00,2020-02-03 17:47:00,Outage,3,,1580720460000,1580749260
,52363,2020-02-04 04:49:00,2020-02-04 04:59:00,Outage,3,,1580762940000,1580791740
,52363,2020-02-04 15:17:00,,Outage,3,,1580800620000,1580829420
,52367,2020-01-24 07:56:00,,Outage,3,,1579823760000,1579852560
,52369,2019-09-04 03:16:00,2019-09-04 03:19:00,Outage,3,,1567538160000,1567566960
,52369,2019-11-19 03:54:00,,Outage,3,,1574106840000,1574135640
,52369,2019-12-19 20:21:00,2019-12-19 20:26:00,Outage,3,,1576758060000,1576786860
,52369,2020-02-04 06:00:00,2020-02-04 06:06:00,Outage,3,,1580767200000,1580796000
,52369,2020-03-05 13:37:00,,Outage,3,,1583386620000,1583415420
,52372,2019-12-12 06:40:00,,Outage,3,,1576104000000,1576132800
,52408,2019-09-20 15:15:08,,BGP Leak,2,27908,1568963708000,1568992508
,52408,2019-11-01 17:23:11,,BGP Leak,2,27908,1572600191000,1572628991
,52408,2019-12-10 13:14:53,,BGP Leak,2,27908,1575954893000,1575983693
,52408,2020-01-11 01:07:18,,BGP Leak,2,27908,1578676038000,1578704838
,52408,2020-02-18 07:34:48,,BGP Leak,2,27908,1581982488000,1582011288
,52423,2020-02-06 10:31:37,,Possible Hijack,1,30844,1580956297000,1580985097
,52426,2020-03-04 00:56:35,,BGP Leak,2,28124,1583254595000,1583283395
,52439,2019-12-03 18:04:00,2019-12-03 18:13:00,Outage,3,,1575367440000,1575396240
,52439,2019-12-16 13:29:00,2019-12-16 13:35:00,Outage,3,,1576474140000,1576502940
,52468,2020-01-29 15:08:32,,Possible Hijack,1,262243,1580281712000,1580310512
,52486,2019-09-02 05:26:00,,Outage,3,,1567373160000,1567401960
,52486,2019-09-03 20:15:00,2019-09-03 20:19:00,Outage,3,,1567512900000,1567541700
,52486,2019-09-04 10:46:00,,Outage,3,,1567565160000,1567593960
,52492,2019-09-13 08:50:00,2019-09-13 08:53:00,Outage,3,,1568335800000,1568364600
,52492,2019-11-21 04:04:00,,Outage,3,,1574280240000,1574309040
,52492,2020-03-04 08:01:00,2020-03-04 08:08:00,Outage,3,,1583280060000,1583308860
,52528,2019-09-02 01:03:00,,Outage,3,,1567357380000,1567386180
,52536,2019-08-28 13:27:00,,Outage,3,,1566970020000,1566998820
,52536,2019-11-03 21:36:00,,Outage,3,,1572788160000,1572816960
,52536,2019-11-30 00:16:00,,Outage,3,,1575044160000,1575072960
,52536,2020-01-17 04:43:00,2020-01-17 04:46:00,Outage,3,,1579207380000,1579236180
,52536,2020-02-08 22:04:00,2020-02-08 22:09:00,Outage,3,,1581170640000,1581199440
,52536,2020-02-09 04:47:00,,Outage,3,,1581194820000,1581223620
,52543,2020-01-28 12:33:00,,Outage,3,,1580185980000,1580214780
,52573,2019-09-10 00:47:00,2019-09-10 00:50:00,Outage,3,,1568047620000,1568076420
,52573,2019-11-30 08:40:00,2019-11-30 08:54:00,Outage,3,,1575074400000,1575103200
,52573,2019-12-10 12:04:00,2019-12-10 12:09:00,Outage,3,,1575950640000,1575979440
,52573,2019-12-11 14:07:00,2019-12-11 14:16:00,Outage,3,,1576044420000,1576073220
,52573,2020-01-03 07:13:00,2020-01-03 07:18:00,Outage,3,,1578006780000,1578035580
,52606,2019-09-11 05:30:29,,BGP Leak,2,263998,1568151029000,1568179829
,52638,2019-09-27 11:44:00,2019-09-27 11:47:00,Outage,3,,1569555840000,1569584640
,52638,2019-10-04 10:45:00,2019-10-04 10:49:00,Outage,3,,1570157100000,1570185900
,52638,2019-10-13 21:02:00,,Outage,3,,1570971720000,1571000520
,52638,2019-12-03 16:20:00,2019-12-03 18:38:00,Outage,3,,1575361200000,1575390000
,52638,2020-02-10 02:54:00,2020-02-10 03:08:00,Outage,3,,1581274440000,1581303240
,52666,2019-11-19 18:16:00,,Outage,3,,1574158560000,1574187360
,52689,2019-09-03 21:24:00,2019-09-03 21:32:00,Outage,3,,1567517040000,1567545840
,52689,2019-09-15 08:45:00,2019-09-15 08:48:00,Outage,3,,1568508300000,1568537100
,52689,2019-09-15 17:33:00,,Outage,3,,1568539980000,1568568780
,52689,2019-09-20 13:30:00,,Outage,3,,1568957400000,1568986200
