表格 1,victim_AS,start_time,end_time,event_type,label,hijacker_AS,timstamp,timestamp
,198589,2019-11-11 13:27:00,,Outage,3,,1573450020000,1573478820
,198616,2019-11-20 17:23:00,,Outage,3,,1574241780000,1574270580
,198616,2019-11-21 15:09:00,,Outage,3,,1574320140000,1574348940
,198616,2019-12-17 10:09:00,,Outage,3,,1576548540000,1576577340
,198616,2019-12-24 23:33:00,,Outage,3,,1577201580000,1577230380
,198760,2020-03-03 12:26:00,2020-03-03 12:29:00,Outage,3,,1583209560000,1583238360
,198765,2020-02-21 23:44:09,,BGP Leak,2,57344,1582299849000,1582328649
,198777,2020-01-29 05:10:56,,BGP Leak,2,36678,1580245856000,1580274656
,198949,2019-10-29 08:29:24,,Possible Hijack,1,7473,1572308964000,1572337764
,198949,2019-11-09 22:46:22,,BGP Leak,2,395949,1573310782000,1573339582
,198949,2019-11-14 15:11:45,,BGP Leak,2,7381,1573715505000,1573744305
,198949,2020-01-17 21:07:40,,Possible Hijack,1,27947,1579266460000,1579295260
,199196,2020-02-11 14:40:16,,Possible Hijack,1,42781,1581403216000,1581432016
,199201,2020-01-21 15:11:33,,Possible Hijack,1,3326,1579590693000,1579619493
,199312,2019-12-12 09:36:00,,Possible Hijack,1,208738,1576114560000,1576143360
,199313,2019-12-07 09:57:36,,BGP Leak,2,,1575683856000,1575712656
,199313,2020-03-11 17:08:18,,BGP Leak,2,9002,1583917698000,1583946498
,199391,2020-02-07 10:48:07,,BGP Leak,2,8359,1581043687000,1581072487
,199524,2019-12-04 06:03:05,,BGP Leak,2,199524,1575410585000,1575439385
,199524,2020-02-24 04:20:39,,BGP Leak,2,41124,1582489239000,1582518039
,199749,2020-01-27 16:56:30,,Possible Hijack,1,2067,1580115390000,1580144190
,199991,2019-10-19 02:16:28,,BGP Leak,2,,1571422588000,1571451388
,200019,2019-11-06 08:14:18,,Possible Hijack,1,9009,1572999258000,1573028058
,200019,2019-11-14 02:00:00,2019-11-14 02:03:00,Outage,3,,1573668000000,1573696800
,200019,2019-12-26 05:43:00,2019-12-26 05:51:00,Outage,3,,1577310180000,1577338980
,200019,2019-12-27 04:09:00,2019-12-27 04:16:00,Outage,3,,1577390940000,1577419740
,200100,2019-09-11 03:42:00,2019-09-11 03:48:00,Outage,3,,1568144520000,1568173320
,200100,2019-10-10 11:05:00,2019-10-10 11:11:00,Outage,3,,1570676700000,1570705500
,200100,2019-11-06 08:00:00,2019-11-06 08:06:00,Outage,3,,1572998400000,1573027200
,200100,2019-11-22 10:08:00,2019-11-22 10:14:00,Outage,3,,1574388480000,1574417280
,200303,2019-12-01 18:49:00,,Outage,3,,1575197340000,1575226140
,200312,2019-09-28 11:58:58,,Possible Hijack,1,41689,1569643138000,1569671938
,200350,2019-09-30 13:48:30,,BGP Leak,2,3216,1569822510000,1569851310
,200370,2019-12-12 18:08:31,,Possible Hijack,1,52871,1576145311000,1576174111
,200484,2020-02-05 16:51:00,,Outage,3,,1580892660000,1580921460
,200530,2019-12-11 06:03:55,,Possible Hijack,1,41152,1576015435000,1576044235
,200532,2020-02-20 21:38:00,2020-02-20 22:24:00,Outage,3,,1582205880000,1582234680
,200557,2019-11-29 17:53:08,,Possible Hijack,1,266445,1575021188000,1575049988
,200773,2020-02-06 02:13:00,,Outage,3,,1580926380000,1580955180
,200859,2020-01-09 10:05:38,,Possible Hijack,1,42555,1578535538000,1578564338
,200872,2019-11-28 12:47:00,2019-11-28 13:30:00,Outage,3,,1574916420000,1574945220
,200872,2020-01-07 13:46:00,,Outage,3,,1578375960000,1578404760
,200872,2020-01-09 10:05:38,,Possible Hijack,1,42555,1578535538000,1578564338
,200897,2019-09-15 00:51:00,2019-09-15 01:02:00,Outage,3,,1568479860000,1568508660
,200900,2020-02-28 22:50:11,,Possible Hijack,1,,1582901411000,1582930211
,200918,2020-02-11 02:16:00,,Outage,3,,1581358560000,1581387360
,201017,2020-02-18 09:13:08,,Possible Hijack,1,198949,1581988388000,1582017188
,201058,2019-11-24 19:41:00,,Outage,3,,1574595660000,1574624460
,201069,2019-10-15 11:25:00,,Outage,3,,1571109900000,1571138700
,201069,2019-12-06 14:42:02,,BGP Leak,2,9009,1575614522000,1575643322
,201069,2020-01-13 07:35:00,,Outage,3,,1578872100000,1578900900
,201069,2020-01-16 06:48:42,,Possible Hijack,1,38880,1579128522000,1579157322
,201069,2020-02-11 06:45:00,,Outage,3,,1581374700000,1581403500
,201109,2020-02-11 20:57:00,2020-02-11 21:04:00,Outage,3,,1581425820000,1581454620
,201153,2020-01-21 02:07:17,,BGP Leak,2,200738,1579543637000,1579572437
,201294,2019-10-13 12:47:23,,BGP Leak,2,50477,1570942043000,1570970843
,201295,2019-12-25 19:22:47,,Possible Hijack,1,,1577272967000,1577301767
,201325,2019-10-28 21:17:00,2019-10-28 21:20:00,Outage,3,,1572268620000,1572297420
,201325,2019-12-06 09:48:24,,BGP Leak,2,31697,1575596904000,1575625704
,201325,2020-02-15 09:18:16,,BGP Leak,2,31697,1581729496000,1581758296
,201337,2019-09-09 09:03:50,,Possible Hijack,1,200537,1567991030000,1568019830
,201417,2019-12-29 20:14:34,,Possible Hijack,1,208879,1577621674000,1577650474
,201447,2019-09-20 06:48:00,,Outage,3,,1568933280000,1568962080
,201447,2019-11-25 08:00:00,,Outage,3,,1574640000000,1574668800
,201450,2020-02-18 09:31:39,,Possible Hijack,1,209802,1581989499000,1582018299
,201466,2020-01-10 18:27:31,,Possible Hijack,1,57129,1578652051000,1578680851
,201495,2019-12-04 06:05:14,,BGP Leak,2,,1575410714000,1575439514
,201495,2020-01-30 20:55:24,,BGP Leak,2,,1580388924000,1580417724
,201540,2019-09-20 10:43:00,2019-09-20 10:52:00,Outage,3,,1568947380000,1568976180
,201540,2019-10-31 13:35:00,2019-10-31 13:48:00,Outage,3,,1572500100000,1572528900
,201540,2019-11-01 13:31:00,2019-11-01 13:35:00,Outage,3,,1572586260000,1572615060
,201540,2019-11-04 16:22:00,2019-11-04 16:30:00,Outage,3,,1572855720000,1572884520
,201540,2019-11-14 06:20:00,2019-11-14 06:23:00,Outage,3,,1573683600000,1573712400
,201637,2020-02-21 20:54:20,,Possible Hijack,1,49386,1582289660000,1582318460
,201643,2019-12-05 16:48:42,,BGP Leak,2,25086,1575535722000,1575564522
,201643,2020-01-17 04:58:39,,BGP Leak,2,25086,1579208319000,1579237119
,201665,2019-09-03 04:45:00,2019-09-03 04:49:00,Outage,3,,1567457100000,1567485900
,201722,2019-10-08 15:39:14,,Possible Hijack,1,61968,1570520354000,1570549154
,201749,2020-02-02 13:31:37,,Possible Hijack,1,6453,1580621497000,1580650297
,201814,2019-08-29 21:20:00,2019-08-29 21:38:00,Outage,3,,1567084800000,1567113600
,201859,2019-11-01 15:26:23,,Possible Hijack,1,55002,1572593183000,1572621983
,201863,2020-02-11 19:20:00,,Possible Hijack,1,9121,1581420000000,1581448800
,201982,2019-09-09 09:28:27,,Possible Hijack,1,203217,1567992507000,1568021307
,202150,2020-01-23 16:29:31,,BGP Leak,2,,1579768171000,1579796971
,202316,2019-10-30 13:20:58,,Possible Hijack,1,21277,1572412858000,1572441658
,202391,2019-10-13 10:00:00,2019-10-13 10:04:00,Outage,3,,1570932000000,1570960800
,202391,2019-11-17 11:26:00,2019-11-17 11:39:00,Outage,3,,1573961160000,1573989960
,202391,2020-01-06 13:09:00,2020-01-06 13:18:00,Outage,3,,1578287340000,1578316140
,202424,2020-03-03 17:14:21,,Possible Hijack,1,20914,1583226861000,1583255661
,202425,2020-02-02 17:50:29,,Possible Hijack,1,29073,1580637029000,1580665829
,202425,2020-02-27 12:38:57,,Possible Hijack,1,35805,1582778337000,1582807137
,202474,2019-11-25 08:15:18,,Possible Hijack,1,138646,1574640918000,1574669718
,202511,2019-12-03 15:05:31,,Possible Hijack,1,64470,1575356731000,1575385531
,202511,2020-01-03 17:22:11,,Possible Hijack,1,8474,1578043331000,1578072131
,202595,2019-11-06 09:15:07,,BGP Leak,2,31797,1573002907000,1573031707
,202595,2020-02-13 03:15:39,,BGP Leak,2,2828,1581534939000,1581563739
,202742,2020-01-09 10:05:38,,Possible Hijack,1,42555,1578535538000,1578564338
,202870,2020-03-04 00:40:00,,Outage,3,,1583253600000,1583282400
,202883,2020-02-03 13:27:00,,Outage,3,,1580707620000,1580736420
,202894,2020-02-11 19:21:18,,Possible Hijack,1,9121,1581420078000,1581448878
,202913,2020-02-02 09:34:45,,BGP Leak,2,200738,1580607285000,1580636085
,202926,2019-08-31 23:33:01,,BGP Leak,2,395949,1567265581000,1567294381
,202933,2020-01-25 03:15:53,,Possible Hijack,1,8285,1579893353000,1579922153
,203020,2020-02-29 14:33:11,,Possible Hijack,1,201999,1582957991000,1582986791
,203156,2019-12-02 15:50:24,,Possible Hijack,1,49981,1575273024000,1575301824
,203178,2020-02-14 09:23:00,2020-02-14 09:34:00,Outage,3,,1581643380000,1581672180
,203244,2019-11-10 12:18:11,,BGP Leak,2,,1573359491000,1573388291
,203244,2019-12-16 08:59:46,,BGP Leak,2,,1576457986000,1576486786
,203337,2019-10-11 13:51:43,,BGP Leak,2,44050,1570773103000,1570801903
,203337,2019-12-12 23:09:25,,BGP Leak,2,205998,1576163365000,1576192165
,203337,2019-12-15 16:48:04,,BGP Leak,2,44050,1576399684000,1576428484
,203377,2020-01-31 01:02:26,,Possible Hijack,1,207459,1580403746000,1580432546
,203448,2020-02-05 07:59:43,,BGP Leak,2,34797,1580860783000,1580889583
,203448,2020-03-12 16:32:44,,BGP Leak,2,34797,1584001964000,1584030764
,203469,2019-10-08 15:39:14,,Possible Hijack,1,61968,1570520354000,1570549154
,203534,2019-09-17 11:17:00,,Outage,3,,1568690220000,1568719020
,203534,2019-10-09 22:08:00,2019-10-09 22:12:00,Outage,3,,1570630080000,1570658880
,203534,2019-11-08 01:08:00,,Outage,3,,1573146480000,1573175280
,203534,2019-11-13 01:07:00,2019-11-13 01:11:00,Outage,3,,1573578420000,1573607220
,203534,2019-11-17 08:08:00,,Outage,3,,1573949280000,1573978080
,203534,2019-11-19 11:26:00,,Outage,3,,1574133960000,1574162760
,203713,2019-10-08 15:39:14,,Possible Hijack,1,61968,1570520354000,1570549154
,203948,2019-10-08 04:00:39,,Possible Hijack,1,208747,1570478439000,1570507239
,204085,2019-11-08 16:04:00,2019-11-08 16:46:00,Outage,3,,1573200240000,1573229040
,204085,2019-11-09 11:42:00,2019-11-09 13:39:00,Outage,3,,1573270920000,1573299720
,204105,2019-09-10 10:44:56,,BGP Leak,2,48452,1568083496000,1568112296
,204105,2019-10-11 09:28:00,,Outage,3,,1570757280000,1570786080
,204128,2019-12-16 21:41:00,,BGP Leak,2,204128,1576503660000,1576532460
,204213,2019-10-27 21:29:41,,Possible Hijack,1,43289,1572182981000,1572211781
,204318,2019-09-15 06:20:53,,BGP Leak,2,196914,1568499653000,1568528453
,204318,2019-11-11 09:09:18,,BGP Leak,2,196914,1573434558000,1573463358
,204318,2019-12-17 11:18:30,,BGP Leak,2,196914,1576552710000,1576581510
,204333,2020-03-04 10:06:25,,Possible Hijack,1,17798,1583287585000,1583316385
,204336,2020-01-16 06:48:42,,Possible Hijack,1,38880,1579128522000,1579157322
,204348,2020-02-11 19:18:05,,Possible Hijack,1,9121,1581419885000,1581448685
,204428,2020-02-27 12:38:57,,Possible Hijack,1,35805,1582778337000,1582807137
,204643,2019-11-18 00:42:25,,BGP Leak,2,43391,1574008945000,1574037745
,204648,2019-08-30 16:48:29,,Possible Hijack,1,266203,1567154909000,1567183709
,204711,2020-01-14 23:08:14,,Possible Hijack,1,7000,1579014494000,1579043294
,204789,2020-01-28 17:40:19,,Possible Hijack,1,61357,1580204419000,1580233219
,204789,2020-02-20 13:30:09,,Possible Hijack,1,394625,1582176609000,1582205409
,204791,2019-12-06 14:41:41,,BGP Leak,2,9009,1575614501000,1575643301
,204825,2019-12-24 11:17:59,,BGP Leak,2,,1577157479000,1577186279
,204825,2020-01-31 07:54:41,,BGP Leak,2,,1580428481000,1580457281
,204834,2019-12-16 12:20:00,2019-12-16 12:25:00,Outage,3,,1576470000000,1576498800
,204868,2019-12-03 15:05:30,,Possible Hijack,1,64470,1575356730000,1575385530
,204868,2020-01-03 17:22:11,,Possible Hijack,1,8474,1578043331000,1578072131
,204889,2020-01-22 17:04:54,,Possible Hijack,1,43309,1579683894000,1579712694
,204941,2019-09-26 17:41:00,2019-09-26 17:45:00,Outage,3,,1569490860000,1569519660
,204941,2019-10-01 05:44:00,2019-10-01 05:48:00,Outage,3,,1569879840000,1569908640
,204996,2020-02-29 17:48:00,,Outage,3,,1582969680000,1582998480
,205057,2019-12-21 18:48:56,,BGP Leak,2,201942,1576925336000,1576954136
,205072,2019-09-27 11:37:44,,Possible Hijack,1,208130,1569555464000,1569584264
,205090,2019-12-26 06:23:22,,Possible Hijack,1,41466,1577312602000,1577341402
