表格 1,victim_AS,start_time,end_time,event_type,label,hijacker_AS,timstamp,timestamp
,8075,2019-11-27 10:26:29,,Possible Hijack,1,12479,1574821589000,1574850389
,8100,2019-12-25 01:32:27,,Possible Hijack,1,26484,1577208747000,1577237547
,8151,2019-08-30 03:47:29,,Possible Hijack,1,262763,1567108049000,1567136849
,8151,2019-09-26 22:18:19,,Possible Hijack,1,6461,1569507499000,1569536299
,8190,2019-10-09 13:21:06,,Possible Hijack,1,2147483647,1570598466000,1570627266
,8220,2019-09-27 18:35:15,,Possible Hijack,1,202779,1569580515000,1569609315
,8220,2019-12-30 06:38:42,,Possible Hijack,1,58495,1577659122000,1577687922
,8362,2019-12-17 00:30:00,,Outage,3,,1576513800000,1576542600
,8376,2019-10-11 23:25:35,,Possible Hijack,1,208336,1570807535000,1570836335
,8395,2019-12-23 22:34:31,,BGP Leak,2,59796,1577111671000,1577140471
,8456,2019-09-06 01:17:00,,Outage,3,,1567703820000,1567732620
,8487,2020-02-29 01:44:21,,Possible Hijack,1,208871,1582911861000,1582940661
,8491,2020-03-06 13:27:27,,Possible Hijack,1,20749,1583472447000,1583501247
,8507,2019-11-10 22:59:36,,BGP Leak,2,25227,1573397976000,1573426776
,8517,2019-11-10 12:55:00,,Outage,3,,1573361700000,1573390500
,8517,2019-11-15 21:04:00,2019-11-15 22:35:00,Outage,3,,1573823040000,1573851840
,8517,2020-01-28 12:28:00,2020-01-28 12:33:00,Outage,3,,1580185680000,1580214480
,8517,2020-01-29 21:06:00,,Outage,3,,1580303160000,1580331960
,8793,2019-09-26 10:10:21,,Possible Hijack,1,3303,1569463821000,1569492621
,8847,2019-12-15 13:40:00,2019-12-15 13:49:00,Outage,3,,1576388400000,1576417200
,8867,2020-01-27 22:27:00,2020-01-27 22:33:00,Outage,3,,1580135220000,1580164020
,8895,2020-01-28 05:08:16,,Possible Hijack,1,65609,1580159296000,1580188096
,8903,2020-01-24 10:00:34,,Possible Hijack,1,208027,1579831234000,1579860034
,8928,2019-10-03 20:10:50,,Possible Hijack,1,20464,1570104650000,1570133450
,8934,2020-03-02 11:41:24,,Possible Hijack,1,6453,1583120484000,1583149284
,8953,2020-02-26 22:32:59,,Possible Hijack,1,41075,1582727579000,1582756379
,9009,2019-11-23 11:38:36,,Possible Hijack,1,39501,1574480316000,1574509116
,9009,2019-12-16 13:15:51,,Possible Hijack,1,12679,1576473351000,1576502151
,9044,2020-03-04 10:30:21,,Possible Hijack,1,38226,1583289021000,1583317821
,9104,2019-09-01 23:01:00,2019-09-01 23:06:00,Outage,3,,1567350060000,1567378860
,9147,2019-09-20 10:44:00,2019-09-20 10:52:00,Outage,3,,1568947440000,1568976240
,9147,2019-11-04 23:53:00,2019-11-04 23:59:00,Outage,3,,1572882780000,1572911580
,9147,2019-11-17 11:26:00,2019-11-17 12:02:00,Outage,3,,1573961160000,1573989960
,9147,2019-12-11 06:35:00,,Outage,3,,1576017300000,1576046100
,9147,2019-12-25 09:23:00,,Outage,3,,1577236980000,1577265780
,9147,2019-12-25 22:56:00,2019-12-25 22:59:00,Outage,3,,1577285760000,1577314560
,9147,2019-12-28 12:02:00,,Outage,3,,1577505720000,1577534520
,9249,2019-10-08 17:43:00,,Outage,3,,1570527780000,1570556580
,9249,2019-10-23 08:33:00,2019-10-23 08:38:00,Outage,3,,1571790780000,1571819580
,9249,2020-01-08 13:14:00,,Outage,3,,1578460440000,1578489240
,9249,2020-02-05 13:36:00,2020-02-05 14:10:00,Outage,3,,1580880960000,1580909760
,9249,2020-02-07 13:41:00,2020-02-07 13:45:00,Outage,3,,1581054060000,1581082860
,9293,2020-01-03 11:37:47,,Possible Hijack,1,37468,1578022667000,1578051467
,9395,2020-03-02 07:36:00,,Outage,3,,1583105760000,1583134560
,9441,2020-01-07 13:43:12,,Possible Hijack,1,30938,1578375792000,1578404592
,9459,2019-11-25 13:04:48,,BGP Leak,2,4230,1574658288000,1574687088
,9498,2019-11-15 01:40:21,,Possible Hijack,1,136019,1573753221000,1573782021
,9498,2019-11-15 15:19:19,,Possible Hijack,1,54858,1573802359000,1573831159
,9498,2019-11-16 20:41:54,,Possible Hijack,1,4186,1573908114000,1573936914
,9498,2019-11-20 11:59:44,,Possible Hijack,1,59069,1574222384000,1574251184
,9498,2019-11-20 18:52:15,,Possible Hijack,1,14333,1574247135000,1574275935
,9498,2019-11-21 13:51:17,,Possible Hijack,1,139759,1574315477000,1574344277
,9535,2019-11-30 07:11:00,,Outage,3,,1575069060000,1575097860
,9551,2019-11-04 08:39:58,,BGP Leak,2,4637,1572827998000,1572856798
,9551,2020-02-12 13:04:48,,BGP Leak,2,4637,1581483888000,1581512688
,9551,2020-02-28 08:48:24,,BGP Leak,2,45430,1582850904000,1582879704
,9558,2020-01-13 18:42:21,,Possible Hijack,1,47748,1578912141000,1578940941
,9583,2020-03-13 08:08:05,,Possible Hijack,1,24143,1584058085000,1584086885
,9648,2020-03-09 12:15:00,2020-03-09 12:32:00,Outage,3,,1583727300000,1583756100
,9649,2020-02-07 18:13:00,2020-02-07 18:18:00,Outage,3,,1581070380000,1581099180
,9649,2020-02-18 09:00:00,2020-02-18 09:13:00,Outage,3,,1581987600000,1582016400
,9657,2019-09-15 05:35:00,2019-09-15 06:02:00,Outage,3,,1568496900000,1568525700
,9782,2020-03-13 13:48:00,2020-03-13 13:52:00,Outage,3,,1584078480000,1584107280
,9785,2019-12-30 10:27:29,,BGP Leak,2,9002,1577672849000,1577701649
,9785,2020-02-13 08:17:43,,BGP Leak,2,9002,1581553063000,1581581863
,9785,2020-02-20 13:49:39,,BGP Leak,2,58552,1582177779000,1582206579
,9823,2020-01-11 08:59:23,,BGP Leak,2,13649,1578704363000,1578733163
,9829,2019-11-23 05:46:52,,BGP Leak,2,7633,1574459212000,1574488012
,9832,2019-12-27 00:24:33,,BGP Leak,2,17494,1577377473000,1577406273
,9848,2020-01-03 12:16:03,,Possible Hijack,1,37468,1578024963000,1578053763
,9848,2020-02-20 07:37:48,,Possible Hijack,1,23930,1582155468000,1582184268
,9858,2019-08-28 09:51:00,,Outage,3,,1566957060000,1566985860
,9927,2019-09-09 17:57:40,,BGP Leak,2,23930,1568023060000,1568051860
,9927,2019-11-19 07:17:34,,BGP Leak,2,23930,1574119054000,1574147854
,9955,2019-11-15 15:10:00,,Outage,3,,1573801800000,1573830600
,9955,2019-11-15 19:07:00,2019-11-15 19:11:00,Outage,3,,1573816020000,1573844820
,9955,2020-03-11 11:20:00,2020-03-11 11:31:00,Outage,3,,1583896800000,1583925600
,10013,2019-12-06 17:43:16,,BGP Leak,2,38195,1575625396000,1575654196
,10013,2019-12-25 09:02:57,,Possible Hijack,1,131429,1577235777000,1577264577
,10013,2020-01-04 14:30:08,,Possible Hijack,1,37468,1578119408000,1578148208
,10099,2019-11-30 21:02:51,,Possible Hijack,1,131303,1575118971000,1575147771
,10103,2019-08-30 03:55:27,,Possible Hijack,1,,1567108527000,1567137327
,10103,2020-01-09 07:44:03,,Possible Hijack,1,21859,1578527043000,1578555843
,10132,2020-01-22 08:17:00,,Outage,3,,1579652220000,1579681020
,10201,2019-11-11 09:42:00,2019-11-11 09:50:00,Outage,3,,1573436520000,1573465320
,10201,2019-12-07 18:57:00,,Outage,3,,1575716220000,1575745020
,10201,2020-01-08 08:08:00,2020-01-08 08:14:00,Outage,3,,1578442080000,1578470880
,10201,2020-01-12 18:32:00,,Outage,3,,1578825120000,1578853920
,10201,2020-01-27 10:32:00,,Outage,3,,1580092320000,1580121120
,10201,2020-02-11 06:35:00,2020-02-11 07:45:00,Outage,3,,1581374100000,1581402900
,10201,2020-02-14 16:13:00,,Outage,3,,1581667980000,1581696780
,10225,2019-10-10 19:51:00,2019-10-10 21:00:00,Outage,3,,1570708260000,1570737060
,10225,2020-01-03 06:00:00,,Outage,3,,1578002400000,1578031200
,10442,2019-08-30 15:25:00,,Outage,3,,1567149900000,1567178700
,10455,2020-02-17 06:49:58,,Possible Hijack,1,4657,1581893398000,1581922198
,10481,2019-11-18 14:52:27,,BGP Leak,2,59975,1574059947000,1574088747
,10515,2019-09-18 20:43:21,,Possible Hijack,1,27839,1568810601000,1568839401
,10584,2019-10-26 10:17:56,,BGP Leak,2,3910,1572056276000,1572085076
,10584,2019-12-13 18:55:35,,BGP Leak,2,3910,1576234535000,1576263335
,10584,2020-02-25 17:31:29,,BGP Leak,2,3910,1582623089000,1582651889
,10753,2019-09-11 16:18:40,,Possible Hijack,1,269750,1568189920000,1568218720
,10753,2019-10-10 13:31:03,,Possible Hijack,1,267758,1570685463000,1570714263
,10753,2019-11-29 00:50:44,,Possible Hijack,1,269832,1574959844000,1574988644
,10753,2019-11-29 17:55:24,,BGP Leak,2,266445,1575021324000,1575050124
,10753,2020-01-21 13:24:34,,Possible Hijack,1,27817,1579584274000,1579613074
,10798,2019-09-23 00:23:17,,BGP Leak,2,36917,1569169397000,1569198197
,10798,2019-10-27 11:23:36,,BGP Leak,2,36917,1572146616000,1572175416
,10798,2019-12-19 01:31:24,,BGP Leak,2,36917,1576690284000,1576719084
,10798,2020-02-20 23:39:00,,BGP Leak,2,36917,1582213140000,1582241940
,10912,2019-11-29 17:53:03,,Possible Hijack,1,266445,1575021183000,1575049983
,10986,2020-01-07 13:26:00,,Outage,3,,1578374760000,1578403560
,11054,2020-01-03 18:34:41,,Possible Hijack,1,37468,1578047681000,1578076481
,11138,2020-01-22 08:12:00,2020-01-22 08:17:00,Outage,3,,1579651920000,1579680720
,11203,2019-12-03 13:15:26,,Possible Hijack,1,14868,1575350126000,1575378926
,11300,2020-01-27 23:17:16,,Possible Hijack,1,,1580138236000,1580167036
,11351,2019-11-13 01:17:57,,Possible Hijack,1,264483,1573579077000,1573607877
,11351,2019-12-12 17:32:27,,Possible Hijack,1,27651,1576143147000,1576171947
,11432,2020-02-27 06:07:27,,BGP Leak,2,26615,1582754847000,1582783647
,11488,2019-09-30 17:57:00,2019-09-30 18:10:00,Outage,3,,1569837420000,1569866220
,11530,2019-12-03 07:10:00,,Outage,3,,1575328200000,1575357000
,11581,2020-02-06 17:47:00,,Outage,3,,1580982420000,1581011220
,11612,2019-11-12 07:20:00,2019-11-12 07:23:00,Outage,3,,1573514400000,1573543200
,11662,2019-09-06 13:01:32,,BGP Leak,2,30372,1567746092000,1567774892
,11662,2020-02-11 08:20:00,,BGP Leak,2,30372,1581380400000,1581409200
,11676,2019-09-06 08:06:03,,BGP Leak,2,11676,1567728363000,1567757163
,11676,2019-11-12 03:20:48,,BGP Leak,2,11676,1573500048000,1573528848
,11878,2019-11-06 04:47:00,,Outage,3,,1572986820000,1573015620
,11878,2020-01-22 21:26:00,2020-01-22 21:30:00,Outage,3,,1579699560000,1579728360
,11921,2020-02-23 13:40:00,,Outage,3,,1582436400000,1582465200
,11947,2019-09-06 09:27:53,,BGP Leak,2,5639,1567733273000,1567762073
,12150,2019-09-06 19:24:00,2019-09-06 19:29:00,Outage,3,,1567769040000,1567797840
,12150,2019-12-17 12:32:00,,Outage,3,,1576557120000,1576585920
,12166,2019-09-21 13:05:13,,BGP Leak,2,36498,1569042313000,1569071113
,12180,2019-11-29 17:52:59,,Possible Hijack,1,266445,1575021179000,1575049979
,12297,2019-10-31 20:20:10,,Possible Hijack,1,6453,1572524410000,1572553210
,12310,2019-12-27 02:04:00,,Outage,3,,1577383440000,1577412240
,12310,2020-01-04 03:05:00,,Outage,3,,1578078300000,1578107100
,12334,2020-01-30 07:40:00,2020-01-30 07:46:00,Outage,3,,1580341200000,1580370000
,12479,2019-12-06 17:45:20,,Possible Hijack,1,49174,1575625520000,1575654320
,12541,2020-01-24 10:00:34,,Possible Hijack,1,208027,1579831234000,1579860034
,12581,2019-10-05 10:29:36,,Possible Hijack,1,5,1570242576000,1570271376
,12611,2020-03-05 12:30:12,,Possible Hijack,1,55002,1583382612000,1583411412
,12616,2020-01-28 18:35:38,,Possible Hijack,1,262254,1580207738000,1580236538
,12637,2020-02-07 13:04:24,,Possible Hijack,1,43128,1581051864000,1581080664
,12655,2019-12-10 02:43:03,,BGP Leak,2,12348,1575916983000,1575945783
,12679,2019-11-29 17:54:12,,Possible Hijack,1,266445,1575021252000,1575050052
,12679,2019-12-03 15:56:36,,Possible Hijack,1,29405,1575359796000,1575388596
,12684,2019-10-21 13:57:11,,Possible Hijack,1,49594,1571637431000,1571666231
,12684,2020-02-28 09:45:14,,Possible Hijack,1,37272,1582854314000,1582883114
,12684,2020-03-14 08:47:43,,BGP Leak,2,4809,1584146863000,1584175663
,12695,2020-02-05 17:34:53,,Possible Hijack,1,12679,1580895293000,1580924093
,12716,2019-12-01 10:19:01,,Possible Hijack,1,35761,1575166741000,1575195541
,12741,2020-02-18 18:08:25,,Possible Hijack,1,50116,1582020505000,1582049305
,12754,2020-03-14 14:42:00,2020-03-14 14:52:00,Outage,3,,1584168120000,1584196920
,12842,2019-11-26 10:34:00,2019-11-26 10:38:00,Outage,3,,1574735640000,1574764440
,12874,2020-01-23 09:13:33,,Possible Hijack,1,208000,1579742013000,1579770813
,12903,2019-12-17 21:37:34,,Possible Hijack,1,6453,1576589854000,1576618654
,12942,2019-11-22 21:40:13,,Possible Hijack,1,3549,1574430013000,1574458813
,12978,2019-12-20 19:54:28,,Possible Hijack,1,6453,1576842868000,1576871668
,12997,2019-09-30 10:10:06,,Possible Hijack,1,1267,1569809406000,1569838206
,13126,2020-01-19 11:52:49,,Possible Hijack,1,37453,1579405969000,1579434769
,13126,2020-01-29 19:20:08,,Possible Hijack,1,37027,1580296808000,1580325608
,13213,2020-02-02 01:33:50,,Possible Hijack,1,64200,1580578430000,1580607230
,13316,2019-09-13 08:41:00,2019-09-13 12:28:00,Outage,3,,1568335260000,1568364060
,13335,2019-11-11 18:10:17,,Possible Hijack,1,53086,1573467017000,1573495817
,13335,2019-11-26 06:29:55,,Possible Hijack,1,58224,1574720995000,1574749795
,13335,2020-02-11 10:33:34,,BGP Leak,2,13335,1581388414000,1581417214
,13357,2019-12-04 06:00:00,,Outage,3,,1575410400000,1575439200
,13445,2020-01-04 17:58:09,,Possible Hijack,1,59155,1578131889000,1578160689
,13461,2019-11-17 19:42:34,,BGP Leak,2,3910,1573990954000,1574019754
,13461,2020-03-11 20:13:17,,BGP Leak,2,3910,1583928797000,1583957597
,13611,2019-11-10 15:26:00,2019-11-10 15:44:00,Outage,3,,1573370760000,1573399560
,13654,2020-03-13 02:37:00,,Outage,3,,1584038220000,1584067020
,13658,2020-01-16 05:21:06,,Possible Hijack,1,45753,1579123266000,1579152066
,13672,2020-01-14 17:53:00,,Outage,3,,1578995580000,1579024380
,13706,2020-02-23 09:11:00,2020-02-23 09:16:00,Outage,3,,1582420260000,1582449060
,13768,2020-01-16 22:53:37,,Possible Hijack,1,14935,1579186417000,1579215217
,13904,2019-11-29 17:54:03,,BGP Leak,2,266445,1575021243000,1575050043
,13959,2020-02-06 18:35:00,,Outage,3,,1580985300000,1581014100
,14037,2020-01-31 23:45:00,,Outage,3,,1580485500000,1580514300
,14061,2020-03-10 10:21:12,,Possible Hijack,1,3758,1583806872000,1583835672
,14102,2020-02-11 08:22:00,2020-02-11 11:11:00,Outage,3,,1581380520000,1581409320
,14142,2020-01-13 22:41:26,,BGP Leak,2,13649,1578926486000,1578955286
,14148,2019-11-09 13:18:31,,BGP Leak,2,3910,1573276711000,1573305511
,14210,2020-01-11 03:05:08,,BGP Leak,2,15133,1578683108000,1578711908
,14211,2019-11-01 20:17:00,,Outage,3,,1572610620000,1572639420
,14232,2019-12-12 10:17:00,2019-12-12 11:01:00,Outage,3,,1576117020000,1576145820
,14287,2020-03-03 05:31:00,,Outage,3,,1583184660000,1583213460
,14317,2019-09-08 00:49:00,2019-09-08 00:52:00,Outage,3,,1567874940000,1567903740
,14333,2020-01-16 05:49:00,,Outage,3,,1579124940000,1579153740
,14374,2019-09-07 05:28:00,,Outage,3,,1567805280000,1567834080
,14374,2019-09-26 03:50:00,,Outage,3,,1569441000000,1569469800
,14438,2019-09-11 09:20:00,2019-09-11 09:32:00,Outage,3,,1568164800000,1568193600
,14524,2020-02-24 03:51:18,,BGP Leak,2,3910,1582487478000,1582516278
,14550,2020-03-13 11:27:51,,Possible Hijack,1,,1584070071000,1584098871
,14552,2019-11-07 00:43:00,2019-11-07 00:46:00,Outage,3,,1573058580000,1573087380
,14600,2019-08-30 08:46:59,,BGP Leak,2,7754,1567126019000,1567154819
,14600,2019-09-30 08:51:56,,BGP Leak,2,7754,1569804716000,1569833516
,14600,2019-10-31 12:12:13,,BGP Leak,2,7754,1572495133000,1572523933
,14600,2019-12-01 12:24:00,,BGP Leak,2,7754,1575174240000,1575203040
,14600,2020-01-01 14:26:08,,BGP Leak,2,7754,1577859968000,1577888768
,14600,2020-02-01 14:59:50,,BGP Leak,2,7754,1580540390000,1580569190
,14600,2020-02-06 05:42:54,,Possible Hijack,1,52662,1580938974000,1580967774
,14600,2020-03-04 17:58:41,,BGP Leak,2,7754,1583315921000,1583344721
,14636,2019-09-24 19:19:00,2019-09-24 19:38:00,Outage,3,,1569323940000,1569352740
,14676,2019-09-23 04:13:00,2019-09-23 04:17:00,Outage,3,,1569183180000,1569211980
,14676,2019-09-24 19:11:00,2019-09-24 22:21:00,Outage,3,,1569323460000,1569352260
,14686,2020-02-16 14:36:00,,Outage,3,,1581834960000,1581863760
,14686,2020-02-19 03:57:00,,Outage,3,,1582055820000,1582084620
,14686,2020-03-09 05:29:00,,Outage,3,,1583702940000,1583731740
,14686,2020-03-10 22:36:00,,Outage,3,,1583850960000,1583879760
,14686,2020-03-11 19:12:00,,Outage,3,,1583925120000,1583953920
,14686,2020-03-12 23:46:00,,Outage,3,,1584027960000,1584056760
,14754,2020-02-05 21:38:03,,Possible Hijack,1,28007,1580909883000,1580938683
,14762,2019-09-22 00:02:59,,BGP Leak,2,7991,1569081779000,1569110579
,14762,2019-10-28 00:03:09,,BGP Leak,2,7991,1572192189000,1572220989
,14762,2019-11-28 00:14:46,,BGP Leak,2,7991,1574871286000,1574900086
,14762,2019-12-30 00:17:19,,BGP Leak,2,7991,1577636239000,1577665039
,14762,2020-01-30 03:26:59,,BGP Leak,2,7991,1580326019000,1580354819
,14762,2020-03-03 00:06:56,,BGP Leak,2,7991,1583165216000,1583194016
,14852,2020-02-29 02:38:15,,Possible Hijack,1,136587,1582915095000,1582943895
,14870,2019-12-18 15:43:33,,BGP Leak,2,3910,1576655013000,1576683813
,14905,2019-11-15 16:25:00,,Outage,3,,1573806300000,1573835100
,14910,2020-01-21 06:00:00,,Outage,3,,1579557600000,1579586400
,14919,2019-11-16 01:20:59,,Possible Hijack,1,139440,1573838459000,1573867259
,14988,2019-09-22 08:07:00,,Outage,3,,1569110820000,1569139620
,14988,2020-01-20 08:30:00,,Outage,3,,1579480200000,1579509000
,14988,2020-02-07 05:56:00,,Outage,3,,1581026160000,1581054960
,15011,2019-10-31 06:23:00,2019-10-31 06:27:00,Outage,3,,1572474180000,1572502980
,15072,2019-11-12 16:23:25,,BGP Leak,2,3910,1573547005000,1573575805
,15083,2019-11-13 10:29:00,2019-11-13 10:32:00,Outage,3,,1573612140000,1573640940
,15085,2020-01-03 18:34:41,,Possible Hijack,1,37468,1578047681000,1578076481
,15133,2019-09-04 13:17:42,,BGP Leak,2,15133,1567574262000,1567603062
,15133,2019-10-06 13:11:15,,BGP Leak,2,15133,1570338675000,1570367475
,15133,2019-11-07 05:12:06,,BGP Leak,2,15133,1573074726000,1573103526
,15133,2019-12-08 07:08:06,,BGP Leak,2,15133,1575760086000,1575788886
,15133,2020-01-08 07:13:13,,BGP Leak,2,15133,1578438793000,1578467593
,15133,2020-02-15 20:54:57,,BGP Leak,2,15133,1581771297000,1581800097
,15135,2020-02-10 11:14:01,,Possible Hijack,1,64050,1581304441000,1581333241
,15146,2019-09-04 06:08:00,,Outage,3,,1567548480000,1567577280
,15146,2020-01-21 19:00:12,,Possible Hijack,1,3790,1579604412000,1579633212
,15146,2020-02-19 05:11:00,2020-02-19 05:18:00,Outage,3,,1582060260000,1582089060
,15169,2020-01-28 14:48:45,,Possible Hijack,1,269560,1580194125000,1580222925
,15248,2019-09-24 03:09:12,,BGP Leak,2,3910,1569265752000,1569294552
,15265,2019-09-21 05:30:02,,BGP Leak,2,31882,1569015002000,1569043802
,15288,2019-10-28 21:56:00,,Outage,3,,1572270960000,1572299760
,15395,2020-02-24 16:18:07,,Possible Hijack,1,174,1582532287000,1582561087
,15404,2019-11-09 21:27:22,,Possible Hijack,1,3215,1573306042000,1573334842
,15471,2019-11-19 13:51:00,2019-11-19 13:54:00,Outage,3,,1574142660000,1574171460
,15611,2020-01-17 12:10:50,,Possible Hijack,1,6,1579234250000,1579263050
,15632,2019-09-24 21:39:30,,Possible Hijack,1,5511,1569332370000,1569361170
,15656,2019-11-03 10:51:00,2019-11-03 10:55:00,Outage,3,,1572749460000,1572778260
,15656,2019-11-18 20:51:00,2019-11-18 20:55:00,Outage,3,,1574081460000,1574110260
,15656,2019-12-08 00:51:00,2019-12-08 00:54:00,Outage,3,,1575737460000,1575766260
,15696,2020-01-28 15:27:00,2020-01-28 15:39:00,Outage,3,,1580196420000,1580225220
,15696,2020-02-01 21:52:00,,Outage,3,,1580565120000,1580593920
,15696,2020-02-08 08:51:00,2020-02-08 08:55:00,Outage,3,,1581123060000,1581151860
,15704,2019-10-10 08:20:34,,Possible Hijack,1,208767,1570666834000,1570695634
,15804,2019-09-24 19:14:00,2019-09-24 19:39:00,Outage,3,,1569323640000,1569352440
,15804,2019-12-24 04:17:00,,Outage,3,,1577132220000,1577161020
,15830,2019-09-17 22:59:04,,BGP Leak,2,15830,1568732344000,1568761144
,15830,2020-01-18 17:45:39,,Possible Hijack,1,10753,1579340739000,1579369539
,15830,2020-02-11 19:21:17,,Possible Hijack,1,9121,1581420077000,1581448877
,15914,2019-10-02 23:05:00,2019-10-02 23:11:00,Outage,3,,1570028700000,1570057500
,15924,2019-11-09 00:04:03,,Possible Hijack,1,100,1573229043000,1573257843
,15933,2019-09-25 23:26:00,,Outage,3,,1569425160000,1569453960
,15933,2019-11-05 23:06:00,2019-11-05 23:09:00,Outage,3,,1572966360000,1572995160
,15933,2019-11-25 23:31:00,2019-11-25 23:35:00,Outage,3,,1574695860000,1574724660
,15933,2019-11-27 05:10:00,2019-11-27 05:13:00,Outage,3,,1574802600000,1574831400
,15933,2020-01-14 02:23:00,2020-01-14 02:28:00,Outage,3,,1578939780000,1578968580
,15933,2020-01-15 23:35:00,2020-01-15 23:38:00,Outage,3,,1579102500000,1579131300
,16039,2019-12-12 00:05:00,,Outage,3,,1576080300000,1576109100
,16058,2020-03-09 16:20:00,,Outage,3,,1583742000000,1583770800
,16086,2019-11-22 19:05:25,,Possible Hijack,1,208281,1574420725000,1574449525
,16094,2019-11-25 21:33:35,,BGP Leak,2,25227,1574688815000,1574717615
,16150,2019-08-31 19:43:24,,Possible Hijack,1,48285,1567251804000,1567280604
,16276,2019-12-03 13:15:45,,Possible Hijack,1,14868,1575350145000,1575378945
,16276,2020-02-07 02:22:22,,Possible Hijack,1,29648,1581013342000,1581042142
,16411,2019-12-03 12:32:10,,Possible Hijack,1,12552,1575347530000,1575376330
,16509,2019-09-28 12:55:21,,Possible Hijack,1,41971,1569646521000,1569675321
,16509,2019-11-19 19:27:45,,Possible Hijack,1,1221,1574162865000,1574191665
,16509,2019-12-11 12:31:24,,Possible Hijack,1,60230,1576038684000,1576067484
,16509,2020-01-31 14:56:02,,Possible Hijack,1,135383,1580453762000,1580482562
,16596,2019-09-02 11:23:00,2019-09-02 11:26:00,Outage,3,,1567394580000,1567423380
,16628,2020-03-07 20:53:00,2020-03-07 20:56:00,Outage,3,,1583585580000,1583614380
,16628,2020-03-12 19:03:00,2020-03-12 19:06:00,Outage,3,,1584010980000,1584039780
,16628,2020-03-13 22:03:00,2020-03-13 22:06:00,Outage,3,,1584108180000,1584136980
,16637,2020-01-27 23:17:17,,Possible Hijack,1,,1580138237000,1580167037
,16645,2019-09-12 21:37:24,,BGP Leak,2,7991,1568295444000,1568324244
,16645,2019-11-03 10:16:32,,BGP Leak,2,7991,1572747392000,1572776192
,16645,2019-12-13 22:30:41,,BGP Leak,2,7991,1576247441000,1576276241
,16645,2020-01-17 13:02:34,,BGP Leak,2,7991,1579237354000,1579266154
,16645,2020-02-25 11:56:29,,BGP Leak,2,7991,1582602989000,1582631789
,16668,2020-01-02 08:48:48,,Possible Hijack,1,38527,1577926128000,1577954928
,16689,2019-12-02 06:35:39,,BGP Leak,2,17072,1575239739000,1575268539
,16718,2020-02-26 06:48:00,,Outage,3,,1582670880000,1582699680
,16788,2019-11-22 07:04:00,2019-11-22 07:09:00,Outage,3,,1574377440000,1574406240
,16788,2019-12-16 04:23:00,2019-12-16 05:48:00,Outage,3,,1576441380000,1576470180
,16791,2020-01-08 19:29:00,2020-01-08 19:33:00,Outage,3,,1578482940000,1578511740
,16843,2019-11-15 11:41:00,2019-11-15 11:47:00,Outage,3,,1573789260000,1573818060
,16919,2019-11-18 03:16:54,,BGP Leak,2,3910,1574018214000,1574047014
,16942,2019-10-05 06:53:00,2019-10-05 06:58:00,Outage,3,,1570229580000,1570258380
,17069,2019-12-28 09:55:00,2019-12-28 09:58:00,Outage,3,,1577498100000,1577526900
,17088,2019-11-16 03:36:44,,BGP Leak,2,3910,1573846604000,1573875404
,17094,2019-12-04 08:34:25,,BGP Leak,2,38773,1575419665000,1575448465
,17224,2020-02-09 21:05:00,2020-02-09 21:13:00,Outage,3,,1581253500000,1581282300
