表格 1,victim_AS,start_time,end_time,event_type,label,hijacker_AS,timstamp,timestamp
,337,2020-02-15 21:37:00,,Outage,3,,1581773820000,1581802620
,337,2020-02-28 06:30:00,2020-02-28 06:33:00,Outage,3,,1582842600000,1582871400
,337,2020-03-02 08:09:00,2020-03-02 08:14:00,Outage,3,,1583107740000,1583136540
,337,2020-03-03 14:13:00,2020-03-03 14:16:00,Outage,3,,1583215980000,1583244780
,346,2019-08-29 22:22:00,,Outage,3,,1567088520000,1567117320
,346,2019-10-29 04:03:00,,Outage,3,,1572292980000,1572321780
,346,2019-11-05 21:09:00,2019-11-05 21:14:00,Outage,3,,1572959340000,1572988140
,346,2019-12-10 20:17:00,,Outage,3,,1575980220000,1576009020
,346,2019-12-25 15:26:00,2019-12-25 15:29:00,Outage,3,,1577258760000,1577287560
,346,2019-12-26 12:30:00,2019-12-26 12:33:00,Outage,3,,1577334600000,1577363400
,346,2019-12-30 12:00:00,,Outage,3,,1577678400000,1577707200
,346,2020-01-07 08:10:00,2020-01-07 08:15:00,Outage,3,,1578355800000,1578384600
,346,2020-01-14 13:45:00,2020-01-14 13:49:00,Outage,3,,1578980700000,1579009500
,346,2020-01-20 11:09:00,2020-01-20 11:23:00,Outage,3,,1579489740000,1579518540
,346,2020-01-23 16:44:00,2020-01-23 16:50:00,Outage,3,,1579769040000,1579797840
,346,2020-01-27 19:43:00,2020-01-27 19:51:00,Outage,3,,1580125380000,1580154180
,346,2020-02-06 20:49:00,2020-02-06 20:52:00,Outage,3,,1580993340000,1581022140
,346,2020-02-07 05:02:00,2020-02-07 05:05:00,Outage,3,,1581022920000,1581051720
,346,2020-02-29 12:47:00,2020-02-29 12:50:00,Outage,3,,1582951620000,1582980420
,346,2020-03-02 07:26:00,2020-03-02 07:30:00,Outage,3,,1583105160000,1583133960
,346,2020-03-11 17:54:00,,Outage,3,,1583920440000,1583949240
,349,2020-01-07 08:28:00,2020-01-07 08:34:00,Outage,3,,1578356880000,1578385680
,349,2020-01-12 15:16:00,,Outage,3,,1578813360000,1578842160
,349,2020-01-12 21:42:00,2020-01-12 22:35:00,Outage,3,,1578836520000,1578865320
,349,2020-01-20 08:36:00,,Outage,3,,1579480560000,1579509360
,349,2020-01-25 18:21:00,2020-01-25 18:41:00,Outage,3,,1579947660000,1579976460
,349,2020-03-11 22:31:00,,Outage,3,,1583937060000,1583965860
,351,2020-01-15 17:40:00,,Outage,3,,1579081200000,1579110000
,352,2019-09-06 04:40:00,,Outage,3,,1567716000000,1567744800
,352,2019-10-08 22:34:00,2019-10-08 22:39:00,Outage,3,,1570545240000,1570574040
,352,2019-10-27 21:26:00,,Outage,3,,1572182760000,1572211560
,352,2019-12-05 23:51:00,,Outage,3,,1575561060000,1575589860
,355,2019-09-18 16:42:00,2019-09-18 16:48:00,Outage,3,,1568796120000,1568824920
,355,2019-12-20 04:30:00,,Outage,3,,1576787400000,1576816200
,355,2020-01-07 05:02:00,2020-01-07 05:10:00,Outage,3,,1578344520000,1578373320
,355,2020-01-07 08:45:00,2020-01-07 08:50:00,Outage,3,,1578357900000,1578386700
,355,2020-01-08 11:50:00,,Outage,3,,1578455400000,1578484200
,355,2020-01-09 15:42:00,,Outage,3,,1578555720000,1578584520
,355,2020-02-22 04:00:00,2020-02-22 04:10:00,Outage,3,,1582315200000,1582344000
